comment,language,confidence,likes,author,published_at
"追伸です。
その後、さらにｋｐｏｐビジュアルベスト１０！
と言う動画がありました。
ジスは９位でした！
そんなことで、私は、一喜一憂してて良いのか？
この動画は、blackpinkとしては、穴場ね！
前に、別の動画で英語でコメント書いたら、あっという間に、コメントの深海に沈み、不明に。
今回はラッキー！
５日たっても、コメントが残ってるなんて、素敵！
どうか、このコメントを、ジスが読んてくれますように！",ja,1049,0,@なんぼひろし,2025-09-26T03:03:05Z
这音乐真是专业。,ja,70,0,@lo_____losh,2025-09-24T16:16:16Z
中毒性やばい曲,ja,80,1,@えるふぃん-l8u2p,2025-09-24T04:18:25Z
今、病気、病院ばかりで風邪をひいても薬疹で薬飲めないし、また他の病気にもなり凄く辛くて泣いてたけどさっくーの守りたいその笑顔MV観て爆笑して頑張って病気治そうと思いました!!ありがとう❤,ja,610,2,@user-rq3ih9pd5y,2025-09-23T21:24:47Z
今、病気病気ばかりで風邪をひいても薬疹なので薬飲めないし、また病気になり凄く辛くて泣いてたけど、さっくーの守りたい　その笑顔このうたやMV観て病気治そう!頑張ろうと思いました!本当にありがとう❤,ja,630,0,@user-rq3ih9pd5y,2025-09-23T21:19:11Z
私はこのクリップがとても好きです,ja,140,2,@АлияСадирова-ж4л,2025-09-23T18:27:06Z
ブルピンしか勝たん！,ja,95,3,@ゆんちゃん-d4o,2025-09-23T10:50:42Z
大好きです。,ja,65,0,@KhalidUddin-rv2jz,2025-09-23T01:57:45Z
MVが斬新です,ja,65,1,@セサミン-i8z,2025-09-22T23:47:57Z
❤ブラックピンク大好き！,ja,90,2,@Pasteque_maelys035,2025-09-22T13:33:54Z
"この曲もBLACKPINKらしくカッコいい😮
中毒性やばい😮",ja,155,5,@えるふぃん-l8u2p,2025-09-22T04:44:31Z
Ｊ∪爪ㄗ ㄗ工れＫ 乃ㄥ丹匚Ｋ😊,ja,80,0,@sidhhiPatel-s7t,2025-09-21T15:21:39Z
ラジオで流れてきて、クソイライラする。,ja,140,0,@西田-w8q,2025-09-21T15:13:27Z
大好きです！,ja,65,0,@Bealeutum-89,2025-09-21T13:43:04Z
”，””^呢看個心,ja,55,2,@瑞涓陳-d1h,2025-09-21T12:20:57Z
"ｋｐｏｐビジュアルベスト２０
という動画があった。
それにジスが入って無かった！
おかしい、と思う。
後、別の動画で、ジスの腰に贅肉がついたとか、歌が下手とか。
酷くない！
誹謗中傷はやめましょう。",ja,545,0,@なんぼひろし,2025-09-20T21:58:55Z
ミヨンはなぜあなたから去ったのですか？,ja,140,0,@janakollarova6958,2025-09-20T17:43:00Z
0:57　ここジオング,ja,70,0,@なさかまち,2025-09-20T03:11:25Z
最高ですね。,ja,65,0,@user-ManTakahashi,2025-09-19T23:01:04Z
愛你❤,ja,45,0,@CarmenOrellana-f2y,2025-09-19T19:09:15Z
海鸥啦啊啊啊啊black品与吐是哦is迷失发v哦日他啊试试拉屎啊摸,ja,175,0,@PatryGarcia-w5y,2025-09-19T19:04:02Z
いやごめん やっぱパパのパクっとるわ笑,ja,150,0,@たゆ-v7m,2025-09-19T14:11:15Z
ああ、Blackpinkが大好き。最高だよ,ja,100,5,@maquigodoy9891,2025-09-19T00:57:23Z
TWICEとBLACKPINKはどこで名案が別れたのだろうか？,ja,130,0,@kika_okubeshi,2025-09-18T16:15:06Z
2025 9月18谁还在和我一起看mv❤,ja,85,2,@皮皮朱-i1s,2025-09-18T04:17:47Z
如果冇嘅話一定好辛苦！如果佢係我❤❤❤❤❤😊,ja,115,1,@Jnan-o4u,2025-09-16T15:18:46Z
0:44 河北麻友子いる？笑笑,ja,90,0,@itadakinka,2025-09-15T14:52:28Z
我是 blackpink 的忠實粉絲❤🎉,ja,75,2,@Mika_ela930,2025-09-15T13:47:53Z
這禮拜拜Pink,ja,55,0,@EmmaCatos,2025-09-14T21:01:10Z
この時のリサのゴリラ風衣装はバリバリのブランド物だったらしい,ja,225,0,@ENGENENI-KIsunghoon,2025-09-14T11:20:12Z
型到爆,ja,50,1,@andywong8199,2025-09-14T07:41:31Z
誰か歌詞貼って！,ja,80,0,@a3785,2025-09-14T01:17:49Z
我希望我的话没有冒犯性。中国不应该干涉。委内瑞拉政府必须自由。,ja,185,0,@melvinteran6198,2025-09-13T22:00:59Z
自由委内瑞拉,ja,65,0,@melvinteran6198,2025-09-13T21:57:43Z
如果你不能阅读超过日常生活中的内容,ja,120,0,@carolineelizabethbethancou1576,2025-09-13T20:21:45Z
"1:37 ここなんか金髪の人とメロディーめっちゃすこ
癖になる",ja,190,1,@Asyu-q1s,2025-09-13T13:02:53Z
你要確定誒,ja,60,0,@欣欣_I3V81,2025-09-13T07:40:50Z
サビのイントロが、インパクトがあって耳に残りますね。面白い曲です。🫰😚,ja,230,4,@戸井田雄新,2025-09-13T07:33:29Z
たはあなあなたなたなたに,ja,95,1,@Aboody_gemez,2025-09-12T15:04:46Z
もう何回聞いたか分からんってくらいに中毒性半端ない💦,ja,190,0,@えてきち-b2e,2025-09-12T12:47:15Z
２億再生おめでとう👏,ja,80,3,@米山千賀子-h9g,2025-09-11T21:37:03Z
準備好喜歡它,ja,65,1,@PatienceJemimah-n7w,2025-09-11T15:02:19Z
"好的，整理后的参考答案如下：

C项

1. 被，加炎 → 厚毛被


2. 桃，加子 → 桃子甜


3. 兆，加木 → 桃花香



E项

1. 天敌：在自然界中，专门捕食某种动物的另一种动物。


2. 底细：事情的详细情况。",ja,430,2,@grapes-u9x,2025-09-11T13:17:15Z
でぇhじぇえbしっそん,ja,90,0,@kは痔じゃ,2025-09-11T12:25:31Z
職業婦女團體,ja,65,1,@ShalomJonah,2025-09-10T19:39:01Z
うめぇ,ja,50,0,@yaka-n1v,2025-09-10T16:06:08Z
還有人在這裡嗎？🥹,ja,70,3,@刷刷鍋-z,2025-09-10T13:43:07Z
BLACK PINKって日本でも有名なのすごいよね！,ja,130,3,@新井風花-d8x,2025-09-10T12:07:16Z
気持ち悪っ,ja,65,1,@相模原ぴすけ,2025-09-10T11:20:39Z
ハナヤする。やさぬき,ja,90,0,@ban_kaiii,2025-09-10T10:05:24Z
哇，她是世界上最棒的骗子。,ja,95,1,@JuancarlosMontiel-k1u,2025-09-08T15:27:09Z
"仕事で流れてて
ずっと探してた🫶",ja,130,5,@KentyoGameCH,2025-09-08T13:24:36Z
この曲サイコー LiSAの声やばい🎉,ja,115,3,@山中歩-f6f,2025-09-08T13:06:50Z
これを10回見るので、次に進む前に150人の登録者をお願いします,ja,215,0,@Yeji-Y2i,2025-09-07T17:37:06Z
わわ❤️ ぉゔぇ🥰　よう,ja,80,0,@nahedmaatouk4737,2025-09-07T14:39:27Z
惊人的,ja,50,0,@ТимурМорозов-е5е,2025-09-07T14:36:33Z
日本人見てる人いる？,ja,95,1,@みかんじゅーすmkn,2025-09-07T12:53:51Z
衛生紙喔草茶愛要求較高🖤🩷,ja,90,0,@mezmeiser,2025-09-07T10:43:38Z
ブラピハマりました,ja,85,1,@かじゅえんワナシ,2025-09-07T05:46:05Z
いい歌は今日も美しい 😊,ja,105,1,@RudyDionela-d6s,2025-09-06T23:50:37Z
Rose一開口就超頂的,ja,70,2,@YMWLOV,2025-09-06T16:39:59Z
こんにちは,ja,60,0,@yadiheljosecuevaspineda,2025-09-06T13:41:04Z
不辣仓库贫困 你有人 啊热啊,ja,105,0,@starlyxe,2025-09-06T11:52:35Z
なんでこんなかわいいの？,ja,90,1,@たこたこ-k3c,2025-09-06T05:33:07Z
我只是想聽音樂，我發現自己找到 跟。這 我喜歡它，但它是一首叛徒，這首歌很好，但很好😅,ja,245,2,@mari_roblox-e8g17,2025-09-06T01:37:48Z
格好❤,ja,45,0,@みっちー-v7w,2025-09-05T16:26:45Z
スピニッヂ・パワーの「ホットサマーレイン」？？,ja,135,0,@oo_ooz9,2025-09-05T16:24:04Z
鬼リピ！だいすき❤️‍🔥,ja,80,2,@jellytom9940,2025-09-05T09:24:06Z
ウ゛ィ゛エ゛みたい,ja,80,0,@May-kv5tg,2025-09-05T02:53:36Z
"日本から来ました！
この曲大好きです！",ja,145,0,@エンダイヤ,2025-09-04T22:40:51Z
🥰❤💯祝所有讀到這篇文章的人好運🥰❤💯你是珍貴有價值💯❤美麗的人💯 ❤我非常尊敬佩服你❤鞠躬❤你有能力做你下定決心要做的一切❤一切都會好起來的 🥰❤💯祝你每天微笑😊❤💯祝你堅強也很勇敢  💯❤🥰❤為夢想努力❤無論你現在面臨什麼困難❤🥰💯你都能克服 💯❤事事順利❤財源廣進❤祝你健康平安❤💯一生平安❤多福多壽 ❤💯祝你的日子都會充滿快樂和愛❤ 🥰💯❤謝謝你❤感謝你❤漂亮大天使愛心💯💯💯❤感恩❤尊敬佩服❤鞠躬,ja,890,0,@誠慈,2025-09-04T13:08:11Z
個人的にこれまでの曲で一番好き🖤🩷,ja,125,1,@infp_t_t_t,2025-09-04T11:18:03Z
"日本人いないの😭？、
やっぱ何回聞いてもアキない中毒性高いわ最高すぎるわ",ja,245,6,@うぃー-i6u,2025-09-04T07:43:23Z
"怎麼只有間奏才有FU.?整首歌到底在幹嘛??
這世態果然還是盲從阿~~",ja,175,0,@chingxiang79,2025-09-03T15:11:53Z
この曲は完璧だ😻💓🎀,ja,80,3,@Aboc4do,2025-09-03T14:33:46Z
不饿啊不同以❤❤,ja,65,2,@MehdiI-d8d,2025-09-03T14:28:28Z
途中で諦めない強い心を持ってるみんな本当にかっこいい✨ここからだよ！再スタート応援してるよ📣ファイティン、love you guys forever!!!,ja,350,1,@kingashinem,2025-09-03T14:19:39Z
真的太好聽了,ja,65,1,@liao5148,2025-09-03T02:03:40Z
太好聽了,ja,55,1,@liao5148,2025-09-03T02:03:01Z
很好聽,ja,50,1,@liao5148,2025-09-03T02:02:50Z
ブラックアイドピースぽい,ja,100,1,@ヨシ-k7m,2025-09-03T00:52:50Z
非常にクリエイティブなブラックピンクは、正直なところ、これほど美しいものを見たことがありません,ja,305,1,@ElhamFadel-ij3tb,2025-09-02T19:54:26Z
2025年のポンチャックディスコ,ja,100,0,@dearrespectedgeneraloberst,2025-09-02T13:00:12Z
屌！😂,ja,40,0,@WillisMr-f6e,2025-09-02T09:02:26Z
世界最高の曲,ja,70,1,@obamitsumm,2025-09-02T07:41:11Z
我把你当作我的我把你设为我的闹钟❤❤❤,ja,115,1,@KevinGregorio-q4t,2025-09-02T04:33:15Z
这种情况在我们看来😊,ja,80,1,@liannuskin3426,2025-09-01T21:32:30Z
我是你们的粉丝，我爱你们所有人。,ja,110,0,@DanielSanchez-l2w,2025-09-01T19:04:38Z
"Super idol 的笑容都没你的甜
八月正午的阳光都没你耀眼
热爱105度的你 滴滴清纯的蒸馏水",ja,220,0,@GrowAGardenUpd,2025-09-01T16:01:11Z
わあ、すごいですね,ja,80,0,@warongdekKhaira,2025-09-01T15:06:54Z
ブラックピンクこれからも応援するぞ。,ja,135,4,@山田隆-k9s,2025-08-31T23:41:13Z
せぁｍぁｒさｒきにｚこｋぐぜｌ,ja,90,2,@turkancemre,2025-08-31T16:55:12Z
❤哈哈,ja,45,0,@yiyila,2025-08-31T15:25:01Z
ブラックピンク最高！,ja,85,1,@カラス-l5i,2025-08-31T12:36:27Z
カッケー,ja,55,1,@平野龍馬-w4u,2025-08-31T06:47:19Z
0:44 不敢相信这个MV是人能想出来的,ja,105,0,@Duote-1245,2025-08-31T02:16:14Z
哇，这是本季最好的歌曲🎉🎉,ja,90,0,@SabrinaAdouka,2025-08-30T23:55:46Z
かなはたさにこな、しはたさたなたにさ❤❤❤❤❤❤❤,ja,125,1,@ritamashash,2025-08-30T22:59:13Z
かなさかやに,ja,65,1,@ritamashash,2025-08-30T22:58:28Z
❤哦我嘅神好靚,ja,65,0,@williammello2967,2025-08-30T20:08:43Z
奥喔你妈凹凹相关。❤,ja,75,0,@مەیلیو,2025-08-30T10:37:17Z
この歌🎤💃🎵☕好きですよ♥️,ja,90,2,@岩永陽奈,2025-08-30T08:50:43Z
リサちゃん神,ja,75,2,@Tsubaki_genius,2025-08-30T06:44:03Z
可愛い,ja,50,1,@s7n789,2025-08-30T06:30:29Z
ハートゥーセー！ティア！,ja,90,0,@犬犬-u7w,2025-08-30T06:20:01Z
すげぇな！,ja,55,1,@犬犬-u7w,2025-08-30T06:18:11Z
我來這邊只是想說 現在頂流就只會套公式做洗腦歌挺可憐的,ja,170,1,@ickn9600,2025-08-30T00:44:00Z
普通に曲が好きすぎる❤,ja,100,19,@イェジ推し,2025-08-29T23:50:13Z
なんかシンセが懐かしい感じもあるなー,ja,150,1,@メンテですメンテ,2025-08-29T13:38:50Z
りさかわいすぎる,ja,75,0,@わたせいサンチーム,2025-08-29T12:11:22Z
この曲好き,ja,65,1,@西田凛-v7v,2025-08-29T09:22:45Z
ばんげ　jump,ja,50,1,@berndschellschmidt8028,2025-08-29T09:12:50Z
全員がカリスマ😅,ja,75,1,@しん-t2e9m,2025-08-28T16:55:14Z
この曲中毒性やばすぎる,ja,100,1,@SABASABASITENNZYANEEYO,2025-08-28T16:52:08Z
"やっぱりブラピは平気で一億再生超えてくるのね😱❗❗❗
スゲェわ",ja,190,2,@ytymna-0928,2025-08-28T16:32:21Z
这是世界上最好听的歌💕🌷 我真的很喜欢这首歌，没有比这首歌更让我喜欢的了。😍❤❤,ja,205,3,@A_s_y_h,2025-08-28T14:16:59Z
曲は素晴らしいです🙃,ja,90,0,@Jen.naye.q,2025-08-28T09:02:11Z
わあ、本当に素敵な曲ですね。わあ、楽しんでください。わあ。😍🥴👍🏻,ja,195,0,@AmadNader-i1l,2025-08-28T08:55:59Z
"誰の事？😂🔈🔈🔈
1.7億俺のおかげ？",ja,95,2,@古谷豪輝,2025-08-27T23:31:56Z
01:38   4歳娘「アパツの子だァ！！！」,ja,90,0,@mnmt2389,2025-08-27T22:25:12Z
草食動物 0:56,ja,55,1,@grazynagorskaok8329,2025-08-27T12:14:42Z
龍了解嚄哦哦喔哦及及可哦啦了兩家健康了解經濟家蚵月會議中文字學校俄中啊我要睡沒錢及喔❤,ja,245,0,@soulevee3556,2025-08-27T07:52:14Z
"これまでブラックピンクは、どうしてもジェニに目が行ってしまってたけど、今や覚醒したロゼにばかり目が行ってしまう。
一番好きなのはジスなんだけど…。",ja,460,0,@peppued5946,2025-08-27T02:09:32Z
她們的mv很好笑欸😂😂😂,ja,75,0,@陳姿陵-e2y,2025-08-26T13:59:31Z
カッコイイなぁ…,ja,75,1,@kai_note-p9k,2025-08-26T12:02:59Z
IVEに毎回驚かされてる、唯一無二の感じが好きすぎる,ja,175,0,@sholiz210,2025-08-26T09:43:32Z
吃東西看路,ja,60,1,@LolLol-x7f4l,2025-08-26T08:06:27Z
吃藥看路,ja,55,0,@LolLol-x7f4l,2025-08-26T08:06:16Z
生孩子看路,ja,60,0,@LolLol-x7f4l,2025-08-26T08:06:04Z
神すぎる。,ja,60,1,@JOjo49714,2025-08-26T03:47:12Z
lil鉄火巻から来ました,ja,95,0,@asamadanemy,2025-08-25T22:28:17Z
みんな大好きだよ,ja,85,0,@cilenefiliputti4710,2025-08-25T22:14:06Z
大發！,ja,45,0,@71qiyi,2025-08-25T16:38:29Z
这个MV准备得除了抽象真的没啥特色，除了开头和结尾，真希望YG下次能准备的惊艳一点吸引更多人来观看,ja,270,0,@嘴赵美延你的错,2025-08-25T09:48:52Z
"好みすぎる🥺✨
ダンサーさん達凄すぎない？",ja,145,10,@うさぎなのよぉぉぉ,2025-08-25T03:35:11Z
はたはないですが𛁀ができました,ja,110,0,@ban_kaiii,2025-08-25T01:54:50Z
世界上最好的音樂，我最喜歡的音樂🤌🏾❤,ja,115,1,@le_CHiki,2025-08-24T20:45:22Z
ファヴぉ利m　部　おlづ,ja,85,0,@MsrYTB_pkxdくる,2025-08-24T18:38:39Z
イ　lオvエ　ッヘ　ソオンg,ja,80,0,@Tay-i3y,2025-08-24T14:34:39Z
赵露思来支持啦🎉🎉🎉,ja,70,0,@中国演员赵露思,2025-08-24T14:00:12Z
屌🔊屌🔊屌🔊,ja,60,1,@MrLau427,2025-08-24T13:28:42Z
0:29那個人有病嗎 看到鬼是不是,ja,100,0,@小均-n6c,2025-08-24T13:04:15Z
0:44 ウ゛ィ゛エ゛,ja,60,0,@あっぷる-u4c,2025-08-24T09:28:17Z
ローズとジンネとジスの衣装を着たリサ、とっても美しい🥰,ja,200,0,@MikeLynneBurgos,2025-08-24T03:21:05Z
但是，这首歌 真的不好听……不算好听～,ja,120,1,@天夜叉-文哥heavenly6398,2025-08-24T02:17:11Z
初級シャル,ja,65,0,@Kikenheim,2025-08-23T21:26:27Z
非常好❤,ja,50,0,@zeynəbismayılova-21,2025-08-23T20:38:09Z
红啦  么撒路大三,ja,75,1,@ElizmaSoto,2025-08-23T19:43:27Z
かっこいい曲ですね。気に入りました。,ja,140,0,@WagnerVaz-j4k,2025-08-23T16:28:02Z
0:48 八の字ヘドバンめちゃ綺麗,ja,115,0,@user-we7gy3wn1x,2025-08-23T14:32:32Z
藁屋根🫜🫜🫜🫜,ja,50,0,@acidkid3747,2025-08-23T03:49:20Z
アニョハセヨ,ja,65,0,@ぱぱ-i3q,2025-08-23T03:42:36Z
バーバパパのVEAHみたい,ja,85,0,@ちゃちゃ丸-b2e,2025-08-23T00:57:27Z
韓流歌曲才是他們魅力所在配合歐美風格似乎不是那麼有魅力，加上太久沒合體的粉絲流失，跟原本是實在是差距有點大,ja,300,0,@tim031311,2025-08-23T00:05:08Z
